timestamp,ir_raw,red_raw,hr,spo2,status
1781010616.7902513,179586,131480,64,97,NORMAL
1781010616.9822216,179102,131368,64,97,NORMAL
1781010617.183078,178549,131182,64,97,NORMAL
1781010617.3840592,178985,131280,64,97,NORMAL
1781010617.5851536,179946,131505,64,97,NORMAL
1781010617.7859406,179478,131352,64,97,NORMAL
1781010617.9868407,179586,131480,64,97,NORMAL
1781010618.2012997,179102,131368,63,97,NORMAL
1781010618.3916588,179600,131307,63,97,NORMAL
1781010618.5941494,178985,131280,63,97,NORMAL
1781010618.7949667,179946,131505,63,97,NORMAL
1781010618.995705,179478,131352,63,97,NORMAL
1781010619.1966183,180063,131482,63,97,NORMAL
1781010619.3976727,180399,131582,63,97,NORMAL
1781010619.61212,179600,131307,65,97,NORMAL
1781010619.8041277,179959,131370,65,97,NORMAL
1781010620.0181704,180134,131283,67,97,NORMAL
1781010620.2099395,179755,131366,67,97,NORMAL
1781010620.4108386,180063,131482,67,97,NORMAL
1781010620.6119106,180660,131260,67,97,NORMAL
1781010620.8263323,181002,131492,64,97,NORMAL
1781010621.0284462,179959,131370,63,97,NORMAL
1781010621.2341185,180134,131283,62,97,NORMAL
1781010621.4362748,180774,131329,63,97,NORMAL
1781010621.6280768,180093,131138,63,97,NORMAL
1781010621.8290973,180660,131260,63,97,NORMAL
1781010622.029864,180269,131234,63,97,NORMAL
1781010622.230761,179473,130780,63,97,NORMAL
1781010622.4318295,180331,131274,63,97,NORMAL
1781010622.6462061,180774,131329,64,96,NORMAL
1781010622.8379858,180691,131055,64,96,NORMAL
1781010623.0389047,179996,130962,64,96,NORMAL
1781010623.2399924,180269,131234,64,96,NORMAL
1781010623.44091,179473,130780,64,96,NORMAL
1781010623.641636,180014,130896,64,96,NORMAL
1781010623.8427298,180580,131068,64,96,NORMAL
1781010624.0572007,180691,131055,63,96,NORMAL
1781010624.26243,179996,130962,56,96,LOW HR
1781010624.4543693,180305,131103,56,96,LOW HR
1781010624.6685896,180783,131147,48,96,LOW HR
1781010624.873712,180014,130896,55,96,LOW HR
1781010625.0790648,180125,131003,62,96,NORMAL
1781010625.2710881,180879,131275,62,96,NORMAL
1781010625.4720252,180049,131067,62,96,NORMAL
1781010625.6862423,179840,130795,61,95,NORMAL
1781010625.8781354,180075,130834,61,95,NORMAL
1781010626.0790534,179884,130962,61,95,NORMAL
1781010626.279837,180125,131003,61,95,NORMAL
1781010626.4807413,179787,130693,61,95,NORMAL
1781010626.6818237,180256,130808,61,95,NORMAL
1781010626.8827567,179840,130795,61,95,NORMAL
1781010627.0835369,180075,130834,61,95,NORMAL
1781010627.2844532,179688,130591,61,95,NORMAL
1781010627.4854798,178814,130323,61,95,NORMAL
1781010627.6998947,179787,130693,62,95,NORMAL
1781010627.9049413,180256,130808,54,95,LOW HR
1781010628.0969226,179913,130487,54,95,LOW HR
1781010628.311448,180423,130632,62,95,NORMAL
1781010628.513442,179688,130591,63,95,NORMAL
1781010628.718875,179450,130336,62,96,NORMAL
1781010628.9243405,179953,130458,63,96,NORMAL
1781010629.1294506,179305,130350,67,96,NORMAL
1781010629.3348186,179447,130367,66,96,NORMAL
1781010629.5365334,179766,130490,70,97,NORMAL
1781010629.7417185,179265,130289,70,96,NORMAL
1781010629.9336245,179145,130402,70,96,NORMAL
1781010630.1479683,179160,130324,70,97,NORMAL
1781010630.3529835,180298,130571,67,97,NORMAL
1781010630.558066,180087,130483,70,97,NORMAL
1781010630.763077,179054,130136,71,97,NORMAL
1781010630.9684222,180154,130651,72,97,NORMAL
1781010631.160485,179606,130218,72,97,NORMAL
1781010631.3748026,180049,130330,69,97,NORMAL
1781010631.5805864,179465,130282,69,96,NORMAL
1781010631.786131,179092,130081,64,96,NORMAL
1781010631.9918137,179608,130184,61,96,NORMAL
1781010632.1972485,179259,130105,60,96,NORMAL
1781010632.3893588,178829,129934,60,96,NORMAL
1781010632.5901296,179121,130012,60,96,NORMAL
1781010632.791205,178946,130053,60,96,NORMAL
1781010632.9920774,179092,130081,60,96,NORMAL
1781010633.2063735,179064,129948,57,96,LOW HR
1781010633.4087646,179288,130024,60,96,NORMAL
1781010633.614273,178829,129934,60,97,NORMAL
1781010633.8198996,178363,129733,61,97,NORMAL
1781010634.012352,178763,129828,61,97,NORMAL
1781010634.2129185,178794,129935,61,97,NORMAL
1781010634.4138281,179064,129948,61,97,NORMAL
1781010634.628431,178305,129759,63,96,NORMAL
1781010634.8337212,178387,129777,61,96,NORMAL
1781010635.0392082,178363,129733,63,97,NORMAL
1781010635.244602,179355,130088,59,97,LOW HR
1781010635.4498625,179470,130071,61,97,NORMAL
1781010635.6552653,178652,129882,64,97,NORMAL
1781010635.8607635,178487,129809,61,97,NORMAL
1781010636.0661123,178463,129809,62,97,NORMAL
1781010636.2713332,178750,129931,61,97,NORMAL
1781010636.4637055,177958,129644,61,97,NORMAL
1781010636.6645467,178332,129774,61,97,NORMAL
1781010636.8654675,178214,129743,61,97,NORMAL
1781010637.0662487,177675,129546,61,97,NORMAL
1781010637.2807593,177952,129548,61,96,NORMAL
1781010637.4862063,177967,129670,63,97,NORMAL
1781010637.6916783,177958,129644,65,97,NORMAL
1781010637.8968418,177607,129516,61,97,NORMAL
1781010638.101843,177639,129581,59,97,LOW HR
1781010638.3070238,177171,129400,61,97,NORMAL
1781010638.49899,177160,129430,61,97,NORMAL
1781010638.7131157,177870,129655,60,97,NORMAL
1781010638.9051409,177354,129424,60,97,NORMAL
1781010639.105989,176564,129196,60,97,NORMAL
1781010639.3068316,176982,129267,60,97,NORMAL
1781010639.5076208,177171,129400,60,97,NORMAL
1781010639.708636,177160,129430,60,97,NORMAL
1781010639.9094017,176717,129208,60,97,NORMAL
1781010640.11034,177016,129405,60,97,NORMAL
1781010640.3113813,176564,129196,60,97,NORMAL
1781010640.5123625,176982,129267,60,97,NORMAL
1781010640.7131822,175851,128997,60,97,NORMAL
1781010640.927519,176395,129214,63,96,NORMAL
1781010641.117782,176717,129208,63,96,NORMAL
1781010641.3202102,177016,129405,63,96,NORMAL
1781010641.5346208,175674,129126,60,96,NORMAL
1781010641.7399619,175725,128999,60,97,NORMAL
1781010641.9317875,175851,128997,60,97,NORMAL
1781010642.1326482,175671,129310,60,97,NORMAL
1781010642.3472693,175965,129399,60,96,NORMAL
1781010642.5395367,175353,128986,60,96,NORMAL
1781010642.7402751,175674,129126,60,96,NORMAL
1781010642.9549036,176103,129581,66,96,NORMAL
1781010643.1601858,176766,129612,71,97,NORMAL
1781010643.3657131,175671,129310,66,97,NORMAL
1781010643.5711832,176224,129674,67,97,NORMAL
1781010643.7769823,176614,129650,72,97,NORMAL
1781010643.9693038,176919,129818,72,97,NORMAL
1781010644.1837626,177202,129988,67,97,NORMAL
1781010644.386064,176410,129688,63,96,NORMAL
1781010644.591722,176908,129872,66,96,NORMAL
1781010644.7973194,177169,130063,70,96,NORMAL
1781010645.0031981,176423,129726,68,96,NORMAL
1781010645.2055767,176854,129875,65,96,NORMAL
1781010645.396213,176938,130047,65,96,NORMAL
1781010645.6125004,176290,129882,66,97,NORMAL
1781010645.81463,176697,129880,58,97,LOW HR
1781010646.0199542,176164,129870,55,97,LOW HR
1781010646.2122765,176641,130063,55,97,LOW HR
1781010646.426371,176578,129917,63,97,NORMAL
1781010646.632063,176002,129885,69,97,NORMAL
1781010646.8375845,176479,130115,73,97,NORMAL
1781010647.0281708,176013,129776,73,97,NORMAL
1781010647.2441022,176164,129870,73,96,NORMAL
1781010647.449878,176282,130141,73,95,NORMAL
1781010647.640452,176050,129945,73,95,NORMAL
1781010647.8427472,176002,129885,73,95,NORMAL
1781010648.057033,176260,130152,72,95,NORMAL
1781010648.2622473,176891,130338,70,95,NORMAL
1781010648.4680994,176134,130088,69,95,NORMAL
1781010648.6701062,176603,130371,68,96,NORMAL
1781010648.8757238,176678,130309,68,95,NORMAL
1781010649.0677736,176229,130165,68,95,NORMAL
1781010649.2820156,177425,130637,65,95,NORMAL
1781010649.48784,176962,130514,63,95,NORMAL
1781010649.6934025,176986,130433,64,94,NORMAL
1781010649.8839111,177369,130681,64,94,NORMAL
1781010650.0860393,177030,130611,64,94,NORMAL
1781010650.300575,177038,130503,64,93,LOW O2
1781010650.5059998,177144,130648,65,93,LOW O2
1781010650.71137,177450,130765,66,94,NORMAL
1781010650.9168231,177095,130566,71,94,NORMAL
1781010651.1220775,177006,130683,71,93,LOW O2
1781010651.327558,177318,130783,71,94,NORMAL
1781010651.5178614,176903,130565,71,94,NORMAL
1781010651.720327,177253,130776,71,94,NORMAL
1781010651.9347067,177512,130943,65,94,NORMAL
1781010652.1404705,176869,130624,62,94,NORMAL
1781010652.3326797,177006,130683,62,94,NORMAL
1781010652.5468764,177642,130935,65,94,NORMAL
1781010652.7524912,177794,130981,62,94,NORMAL
1781010652.9574478,177253,130776,60,94,NORMAL
1781010653.147961,177619,130846,60,94,NORMAL
1781010653.3638995,177933,131036,61,94,NORMAL
1781010653.5694687,178001,131055,61,95,NORMAL
1781010653.7614732,178362,131166,61,95,NORMAL
1781010653.9759529,177881,131017,61,94,NORMAL
1781010654.1817234,178115,131102,66,94,NORMAL
1781010654.3872743,178682,131151,61,94,NORMAL
1781010654.5776522,177749,130991,61,94,NORMAL
1781010654.793728,177991,131039,61,95,NORMAL
1781010654.9856791,179463,131397,61,95,NORMAL
1781010655.1866903,179538,131435,61,95,NORMAL
1781010655.3875844,178005,131007,61,95,NORMAL
1781010655.601976,178682,131151,63,95,NORMAL
1781010655.7938554,179207,131421,63,95,NORMAL
1781010656.0084472,178677,131287,66,95,NORMAL
1781010656.2138073,179463,131397,67,95,NORMAL
1781010656.4197361,176794,130565,68,95,NORMAL
1781010656.6116965,179636,131447,68,95,NORMAL
1781010656.8126628,179393,131453,68,95,NORMAL
1781010657.0133057,177594,130918,68,95,NORMAL
1781010657.2143908,177451,130803,68,95,NORMAL
1781010657.428882,177777,130987,67,95,NORMAL
1781010657.6343226,176794,130565,66,95,NORMAL
1781010657.8397894,177345,130886,65,95,NORMAL
1781010658.045202,177979,130924,63,95,NORMAL
1781010658.2506986,177594,130918,63,96,NORMAL
1781010658.4425883,176864,131171,63,96,NORMAL
1781010658.643778,177777,130987,63,96,NORMAL
1781010658.8447006,177365,130919,63,96,NORMAL
1781010659.059002,177345,130886,66,96,NORMAL
1781010659.2509077,177621,131616,66,96,NORMAL
1781010659.4654381,176411,130832,65,96,NORMAL
1781010659.6708815,176864,131171,66,96,NORMAL
1781010659.8629127,177884,131766,66,96,NORMAL
1781010660.0638275,176611,131051,66,96,NORMAL
1781010660.264474,177345,130886,66,96,NORMAL
1781010660.465506,177621,131616,66,96,NORMAL
1781010660.6664023,178219,131980,66,96,NORMAL
1781010660.867247,177450,131739,66,96,NORMAL
1781010661.0816498,177884,131766,66,97,NORMAL
1781010661.2734792,178379,132000,66,97,NORMAL
1781010661.4876027,178900,132113,65,97,NORMAL
1781010661.6778243,177485,131641,65,97,NORMAL
1781010661.8934426,178219,131980,64,97,NORMAL
1781010662.098896,178963,132165,63,97,NORMAL
1781010662.290792,177992,131935,63,97,NORMAL
1781010662.4916303,178379,132000,63,97,NORMAL
1781010662.6926959,178940,132160,63,97,NORMAL
1781010662.9070876,179534,132431,64,97,NORMAL
1781010663.10912,178152,131925,65,97,NORMAL
1781010663.3142886,178963,132165,64,97,NORMAL
1781010663.506326,179547,132347,64,97,NORMAL
1781010663.720528,180015,132382,61,97,NORMAL
1781010663.9125361,178940,132160,61,97,NORMAL
1781010664.113445,179603,132287,61,97,NORMAL
1781010664.314384,179932,132351,61,97,NORMAL
1781010664.5290494,179132,132220,62,97,NORMAL
1781010664.7345076,179547,132347,63,96,NORMAL
1781010664.9266434,180222,132443,63,96,NORMAL
1781010665.127587,179251,132192,63,96,NORMAL
1781010665.3283424,179603,132287,63,96,NORMAL
1781010665.5293832,179730,132351,63,96,NORMAL
1781010665.7439797,180039,132304,62,96,NORMAL
1781010665.9498734,179744,132283,61,96,NORMAL
1781010666.1524327,180222,132443,60,97,NORMAL
1781010666.3445294,179543,131970,60,97,NORMAL
1781010666.5452251,179829,132081,60,97,NORMAL
1781010666.7460513,179730,132172,60,97,NORMAL
1781010666.947098,180039,132304,60,97,NORMAL
1781010667.148039,179660,131946,60,97,NORMAL
1781010667.3623288,178922,131734,62,97,NORMAL
1781010667.5544226,179543,131970,62,97,NORMAL
1781010667.7688174,179311,131735,65,97,NORMAL
1781010667.9592018,179725,131889,65,97,NORMAL
1781010668.1616533,179311,131884,65,97,NORMAL
1781010668.3760002,179660,131946,63,97,NORMAL
1781010668.57814,179253,131666,62,97,NORMAL
1781010668.7830262,178463,131433,61,97,NORMAL
1781010668.9881153,179311,131735,60,97,NORMAL
1781010669.193217,178762,131426,59,96,LOW HR
1781010669.3980813,178521,131489,57,96,LOW HR
1781010669.6028166,178885,131568,57,95,LOW HR
1781010669.793132,178746,131448,57,95,LOW HR
1781010669.995325,178845,131453,57,95,LOW HR
1781010670.1962633,178452,131352,57,95,LOW HR
1781010670.3972027,178762,131426,57,95,LOW HR
1781010670.611314,178631,131357,61,95,NORMAL
1781010670.813019,178713,131336,61,96,NORMAL
1781010671.0183136,178746,131448,63,96,NORMAL
1781010671.2239223,179377,131470,65,95,NORMAL
1781010671.4157457,178682,131262,65,95,NORMAL
1781010671.6300707,179479,131607,66,95,NORMAL
1781010671.8219543,179273,131387,66,95,NORMAL
1781010672.0363226,179703,131485,69,95,NORMAL
1781010672.2282171,179061,131413,69,95,NORMAL
1781010672.4425192,179377,131470,66,94,NORMAL
1781010672.6484187,179706,131519,69,94,NORMAL
1781010672.8538303,178843,131281,63,94,NORMAL
1781010673.059316,179273,131387,60,95,NORMAL
1781010673.251693,179142,131251,60,95,NORMAL
1781010673.466063,179155,131369,60,96,NORMAL
1781010673.658175,179355,131426,60,96,NORMAL
1781010673.8723958,178960,131172,60,97,NORMAL
1781010674.064591,179306,131174,60,97,NORMAL
1781010674.2654529,179148,131359,60,97,NORMAL
1781010674.4663193,179142,131251,60,97,NORMAL
1781010674.6672575,179495,131203,60,97,NORMAL
1781010674.8813932,179857,131313,61,97,NORMAL
1781010675.0869358,178960,131172,62,97,NORMAL
1781010675.2921,179683,131320,64,97,NORMAL
1781010675.4942865,180089,131492,68,97,NORMAL
1781010675.6997776,179072,131067,69,97,NORMAL
1781010675.892087,179989,131682,69,97,NORMAL
1781010676.1063201,179851,131522,67,97,NORMAL
1781010676.3119946,180464,131502,66,97,NORMAL
1781010676.5174472,180382,131704,67,97,NORMAL
1781010676.7094223,178747,131198,67,97,NORMAL
1781010676.9240513,180156,131566,68,97,NORMAL
1781010677.1296086,178950,131423,69,97,NORMAL
1781010677.3216445,177505,130787,69,97,NORMAL
1781010677.5224528,179799,131399,69,97,NORMAL
1781010677.7233722,180382,131704,69,97,NORMAL
1781010677.9377296,177930,131247,65,97,NORMAL
1781010678.1430137,177319,130905,60,97,NORMAL
1781010678.335219,178950,131423,60,97,NORMAL
1781010678.5492618,174221,130036,57,97,LOW HR
1781010678.7410965,174765,130266,57,97,LOW HR
1781010678.941789,176611,130547,57,97,LOW HR
1781010679.1564713,177930,131247,60,97,NORMAL
1781010679.3616385,174410,130160,62,97,NORMAL
1781010679.5668705,174122,129897,60,97,NORMAL
1781010679.7723277,174221,130036,60,96,NORMAL
1781010679.9639683,173785,130272,60,96,NORMAL
1781010680.1783552,174340,130247,63,97,NORMAL
1781010680.3685162,174017,130056,63,97,NORMAL
1781010680.5708082,174293,130778,63,97,NORMAL
1781010680.785035,175127,131088,66,97,NORMAL
1781010680.976708,173361,129986,66,97,NORMAL
1781010681.1909137,173785,130272,63,97,NORMAL
1781010681.3961334,174108,130872,63,96,NORMAL
1781010681.601283,173753,130524,68,96,NORMAL
1781010681.806517,174293,130778,65,96,NORMAL
1781010682.0117965,173997,131028,60,96,NORMAL
1781010682.2165873,173780,130699,59,96,LOW HR
1781010682.421376,175382,130648,59,97,LOW HR
1781010682.6131947,174451,131322,59,97,LOW HR
1781010682.8138652,175281,131389,59,97,LOW HR
1781010683.0283718,173657,130877,60,97,NORMAL
1781010683.2335193,175197,131648,62,97,NORMAL
1781010683.4384181,174566,131223,65,97,NORMAL
1781010683.6432757,175382,131571,70,97,NORMAL
1781010683.848567,174843,131706,66,97,NORMAL
1781010684.0535083,173994,131119,65,97,NORMAL
1781010684.2589495,174644,131412,65,96,NORMAL
1781010684.4642487,175474,132013,64,96,NORMAL
1781010684.6697567,173746,131242,61,96,NORMAL
1781010684.8751218,174123,131398,60,96,NORMAL
1781010685.067198,174875,131842,60,96,NORMAL
1781010685.2817116,174796,131855,61,96,NORMAL
1781010685.4737647,175076,131948,61,96,NORMAL
1781010685.6883254,174389,131660,66,96,NORMAL
1781010685.8940198,176337,132350,67,96,NORMAL
1781010686.0992198,174713,131805,70,95,NORMAL
1781010686.3048828,174191,131701,70,94,NORMAL
1781010686.5103178,175631,132077,72,94,NORMAL
1781010686.7024994,175300,131992,72,94,NORMAL
1781010686.916528,174317,131816,72,93,LOW O2
1781010687.1219425,174920,131853,72,94,NORMAL
1781010687.314108,175488,132066,72,94,NORMAL
1781010687.5149543,175490,132214,72,94,NORMAL
1781010687.7290628,175352,132236,72,93,LOW O2
1781010687.9346223,174953,131980,68,93,LOW O2
1781010688.1403458,175017,132111,68,94,NORMAL
1781010688.3324032,175849,132362,68,94,NORMAL
1781010688.54646,174608,131910,71,93,LOW O2
1781010688.7512493,175366,132214,71,94,NORMAL
1781010688.9567041,175564,132291,67,94,NORMAL
1781010689.162337,174569,131991,69,95,NORMAL
1781010689.3544903,176925,132673,69,95,NORMAL
1781010689.568479,175593,132233,65,95,NORMAL
1781010689.773537,176836,132680,61,95,NORMAL
1781010689.9786494,175366,132217,59,95,LOW HR
1781010690.1842506,175823,132364,64,95,NORMAL
1781010690.3900905,176177,132419,66,95,NORMAL
1781010690.5924287,175993,132406,63,96,NORMAL
1781010690.7978637,176563,132674,65,96,NORMAL
1781010691.0033278,175862,132379,68,96,NORMAL
1781010691.1957529,175418,132281,68,96,NORMAL
1781010691.4099424,176401,132392,66,96,NORMAL
1781010691.602019,175606,132319,66,96,NORMAL
1781010691.8163424,175993,132406,68,96,NORMAL
1781010692.021762,177523,133060,68,97,NORMAL
1781010692.2138455,174963,132137,68,97,NORMAL
1781010692.4146514,175418,132281,68,97,NORMAL
1781010692.6291397,179107,134020,65,97,NORMAL
1781010692.8345869,179370,134016,65,96,NORMAL
1781010693.0264843,176313,132612,65,96,NORMAL
1781010693.2412245,177216,133641,62,96,NORMAL
1781010693.446497,178720,134150,62,95,NORMAL
1781010693.6515598,177598,133284,61,95,NORMAL
1781010693.853388,177067,133315,64,96,NORMAL
1781010694.0452662,176921,133052,64,96,NORMAL
1781010694.2597542,177147,133555,60,96,NORMAL
1781010694.464862,177216,133641,64,96,NORMAL
1781010694.6702652,177527,133262,69,96,NORMAL
1781010694.8757734,177529,133517,72,96,NORMAL
1781010695.0807981,177333,133315,69,97,NORMAL
1781010695.2862308,178166,133359,69,96,NORMAL
1781010695.4780436,177365,133235,69,96,NORMAL
1781010695.6927695,176704,132978,68,96,NORMAL
1781010695.898026,178299,133312,64,96,NORMAL
1781010696.0897849,178892,133641,64,96,NORMAL
1781010696.3044312,177333,133085,66,96,NORMAL
1781010696.5095837,178108,133184,63,96,NORMAL
1781010696.7149284,178989,133485,63,95,NORMAL
1781010696.9204185,177797,133172,63,96,NORMAL
1781010697.1257322,177599,132829,62,96,NORMAL
1781010697.3309422,179317,133603,61,96,NORMAL
1781010697.5227268,179342,133581,61,96,NORMAL
1781010697.72356,175749,132094,61,96,NORMAL
1781010697.9244623,175135,131796,61,96,NORMAL
1781010698.1389246,179554,133417,62,96,NORMAL
1781010698.330785,173327,131339,62,96,NORMAL
1781010698.5448582,172702,131098,61,96,NORMAL
1781010698.7503915,177250,132647,60,96,NORMAL
1781010698.940919,175749,132094,60,96,NORMAL
1781010699.1568263,172880,131583,60,97,NORMAL
1781010699.3487234,175155,131978,60,97,NORMAL
1781010699.5496562,173327,131339,60,97,NORMAL
1781010699.7504911,172783,131677,60,97,NORMAL
1781010699.951442,172920,131664,60,97,NORMAL
1781010700.1524239,172808,131482,60,97,NORMAL
1781010700.3668349,172880,131583,61,97,NORMAL
1781010700.572185,172509,131016,61,96,NORMAL
1781010700.7773032,173216,131248,60,96,NORMAL
1781010700.9824712,172783,131677,60,97,NORMAL
1781010701.1877387,175224,132745,61,97,NORMAL
1781010701.39299,173706,131763,60,96,NORMAL
1781010701.5850372,172438,131149,60,96,NORMAL
1781010701.7991562,175851,132825,61,96,NORMAL
1781010702.00478,176061,132888,69,96,NORMAL
1781010702.1968567,174910,132496,69,96,NORMAL
1781010702.4111142,176188,132928,75,95,NORMAL
1781010702.6033113,176589,133189,75,95,NORMAL
1781010702.8175187,176500,133160,69,95,NORMAL
1781010703.022725,176482,133173,64,95,NORMAL
1781010703.2283049,176565,133230,63,94,NORMAL
1781010703.4335892,176736,133098,62,94,NORMAL
1781010703.6389747,176180,132447,62,93,LOW O2
1781010703.844193,175982,132556,62,92,LOW O2
1781010704.0361385,176746,133154,62,92,LOW O2
1781010704.2506268,176624,132897,62,91,LOW O2
1781010704.4559758,176657,132889,63,91,LOW O2
1781010704.647934,176455,133036,63,91,LOW O2
1781010704.848773,176180,132447,63,91,LOW O2
1781010705.0496664,177760,133242,63,91,LOW O2
1781010705.2507305,177206,132916,63,91,LOW O2
1781010705.4647229,176624,132897,62,91,LOW O2
1781010705.6568892,178012,132967,62,91,LOW O2
1781010705.870848,177793,133037,64,90,LOW O2
1781010706.0764337,176934,132924,66,89,LOW O2
1781010706.2818217,177760,133242,63,89,LOW O2
1781010706.4871168,178173,133132,66,88,LOW O2
1781010706.6792607,177452,132866,66,88,LOW O2
1781010706.89355,178012,132967,63,87,LOW O2
1781010707.098982,178491,133317,60,88,LOW O2
1781010707.304083,178428,133392,60,89,LOW O2
1781010707.496282,178568,133276,60,89,LOW O2
1781010707.6970832,178690,133333,60,89,LOW O2
1781010707.9111483,178633,133172,61,89,LOW O2
1781010708.1034539,179028,133531,61,89,LOW O2
1781010708.317271,178364,132929,61,90,LOW O2
1781010708.522467,178808,133095,63,90,LOW O2
1781010708.727769,179303,133576,58,90,LOW O2
1781010708.9294991,178614,133107,57,90,LOW O2
1781010709.1345403,179177,133395,49,91,LOW O2
1781010709.3395011,178939,133154,55,92,LOW O2
1781010709.5412288,178759,133248,56,94,LOW HR
1781010709.733309,178878,133342,56,94,LOW HR
1781010709.9477055,179271,133295,62,94,NORMAL
1781010710.1528971,178614,133107,60,94,NORMAL
1781010710.3582435,178804,133272,60,95,NORMAL
1781010710.5502238,179316,133390,60,95,NORMAL
1781010710.7644725,178759,133248,60,94,NORMAL
1781010710.9697323,178843,133203,60,95,NORMAL
1781010711.1750042,179149,133350,65,95,NORMAL
1781010711.3802445,178795,133247,61,96,NORMAL
1781010711.5721493,178466,133227,61,96,NORMAL
1781010711.786227,178576,133332,57,96,LOW HR
1781010711.9917898,179538,133378,65,96,NORMAL
1781010712.1837537,178224,133147,65,96,NORMAL
1781010712.3980494,177747,133015,64,96,NORMAL
1781010712.6037278,179399,133588,65,96,NORMAL
1781010712.7957954,178536,133279,65,96,NORMAL
1781010713.0101223,177506,132984,64,95,NORMAL
1781010713.2153585,178691,133331,64,96,NORMAL
1781010713.42093,178081,133156,63,96,NORMAL
1781010713.612905,178607,133337,63,96,NORMAL
1781010713.8271334,177999,133110,63,95,NORMAL
1781010714.0329258,177779,133159,63,96,NORMAL
1781010714.2234793,178203,133178,63,96,NORMAL
1781010714.4391637,177712,133100,63,95,NORMAL
1781010714.631226,178081,133156,63,95,NORMAL
1781010714.8456156,177596,132912,62,95,NORMAL
1781010715.0362422,177501,132959,62,95,NORMAL
1781010715.2383819,177779,133159,62,95,NORMAL
1781010715.452797,177247,132869,61,95,NORMAL
1781010715.644701,177727,132982,61,95,NORMAL
1781010715.8457203,177583,132858,61,95,NORMAL
1781010716.0603611,177596,132912,60,95,NORMAL
1781010716.250679,177349,132945,60,95,NORMAL
1781010716.4530199,177944,133153,60,95,NORMAL
1781010716.6540177,177247,132869,60,95,NORMAL
1781010716.8549337,177727,132982,60,95,NORMAL
1781010717.0558827,177804,133154,60,95,NORMAL
1781010717.256659,178593,133462,60,95,NORMAL
1781010717.4578805,177349,132945,60,95,NORMAL
1781010717.6585884,177944,133153,60,95,NORMAL
1781010717.8595586,178089,133220,60,95,NORMAL
1781010718.0739572,177820,133177,62,95,NORMAL
1781010718.2798235,177804,133154,65,95,NORMAL
1781010718.485347,178026,133218,67,95,NORMAL
1781010718.677526,178711,133466,67,95,NORMAL
1781010718.8784802,177818,133218,67,95,NORMAL
1781010719.0791738,178089,133220,67,95,NORMAL
1781010719.2801924,178076,133222,67,95,NORMAL
1781010719.4811766,177091,132956,67,95,NORMAL
1781010719.682247,178026,133218,67,95,NORMAL
1781010719.8829546,178711,133466,67,95,NORMAL
1781010720.083835,178211,133310,67,95,NORMAL
1781010720.2982805,177210,133025,64,95,NORMAL
1781010720.4902716,178076,133222,64,95,NORMAL
1781010720.7044938,177091,132956,61,95,NORMAL
1781010720.8965373,178130,133426,61,95,NORMAL
1781010721.110846,177515,133061,64,96,NORMAL
1781010721.3028398,178211,133310,64,96,NORMAL
1781010721.5037847,178356,133249,64,96,NORMAL
