timestamp,ir_raw,red_raw,hr,spo2,status
1781010436.7623544,179181,136989,58,92,LOW O2
1781010436.9680626,179447,137047,50,93,LOW O2
1781010437.173565,179999,137010,50,94,LOW HR
1781010437.3657162,178577,136673,50,94,LOW HR
1781010437.5799794,180487,137459,50,95,LOW HR
1781010437.7855563,180137,137018,50,96,LOW HR
1781010437.9775238,178469,136797,50,96,LOW HR
1781010438.1783302,179791,137024,50,96,LOW HR
1781010438.3931713,179820,137010,58,96,LOW HR
1781010438.598284,178381,136459,50,96,LOW HR
1781010438.7902074,179506,136876,50,96,LOW HR
1781010438.991077,180137,137018,50,96,LOW HR
1781010439.192034,178851,136398,50,96,LOW HR
1781010439.3929343,179790,136722,50,96,LOW HR
1781010439.6071527,179820,136690,50,97,LOW HR
1781010439.799134,178861,136326,50,97,LOW HR
1781010440.0132184,180016,136685,58,97,LOW HR
1781010440.218838,179961,136769,66,97,NORMAL
1781010440.4243064,178851,136398,66,96,NORMAL
1781010440.616257,180212,136616,66,96,NORMAL
1781010440.8173718,180338,136922,66,96,NORMAL
1781010441.0180032,178861,136326,66,96,NORMAL
1781010441.2190182,180689,137171,66,96,NORMAL
1781010441.4199755,181617,137488,66,96,NORMAL
1781010441.634049,179528,136607,58,97,LOW HR
1781010441.8392918,180212,136616,50,97,LOW HR
1781010442.044596,180061,136446,55,97,LOW HR
1781010442.2365324,180319,137121,55,97,LOW HR
1781010442.4505188,180689,137171,50,97,LOW HR
1781010442.642584,179623,136392,50,97,LOW HR
1781010442.8431952,179665,136345,50,97,LOW HR
1781010443.0442617,179981,136519,50,97,LOW HR
1781010443.258393,180061,136446,50,96,LOW HR
1781010443.4635744,178923,135885,50,97,LOW HR
1781010443.668625,179452,136201,59,97,LOW HR
1781010443.8606727,179623,136392,59,97,LOW HR
1781010444.0747142,179996,136413,67,96,NORMAL
1781010444.2667558,180698,136747,67,96,NORMAL
1781010444.467643,178104,135605,67,96,NORMAL
1781010444.6816385,178923,135885,59,96,LOW HR
1781010444.886971,181077,136977,52,96,LOW HR
1781010445.092363,178713,136131,61,96,NORMAL
1781010445.297899,179996,136413,60,96,NORMAL
1781010445.5033355,182161,137713,67,96,NORMAL
1781010445.6955466,178632,136083,67,96,NORMAL
1781010445.9095302,179981,136629,67,97,NORMAL
1781010446.1151142,180772,137062,68,96,NORMAL
1781010446.3207893,179161,136195,67,96,NORMAL
1781010446.5263875,179711,136569,66,96,NORMAL
1781010446.731883,180115,136842,67,96,NORMAL
1781010446.9374251,179588,136807,63,96,NORMAL
1781010447.129496,180389,136761,63,96,NORMAL
1781010447.3303132,178094,136085,63,96,NORMAL
1781010447.5311403,178813,136276,63,96,NORMAL
1781010447.7456295,179711,136569,64,96,NORMAL
1781010447.951131,177917,135745,63,96,NORMAL
1781010448.1432257,179528,136419,63,96,NORMAL
1781010448.34406,180389,136761,63,96,NORMAL
1781010448.545069,178094,136085,63,96,NORMAL
1781010448.7458038,179733,136204,63,96,NORMAL
1781010448.9466913,180324,136528,63,96,NORMAL
1781010449.1613684,177917,135745,66,96,NORMAL
1781010449.3671353,180536,136558,69,96,NORMAL
1781010449.5592546,180850,136693,69,96,NORMAL
1781010449.7601762,178803,135913,69,96,NORMAL
1781010449.9609838,179733,136204,69,96,NORMAL
1781010450.1620886,181131,136787,69,96,NORMAL
1781010450.3627222,179659,136190,69,96,NORMAL
1781010450.5774171,180536,136558,68,96,NORMAL
1781010450.7695463,180850,136693,68,96,NORMAL
1781010450.9703631,179089,135828,68,96,NORMAL
1781010451.1712883,180383,136334,68,96,NORMAL
1781010451.3722467,181131,136787,68,96,NORMAL
1781010451.5864224,179659,136190,68,97,NORMAL
1781010451.7784839,180341,136236,68,97,NORMAL
1781010451.9793236,180850,136693,68,97,NORMAL
1781010452.1801634,179089,135828,68,97,NORMAL
1781010452.3812327,180383,136334,68,97,NORMAL
1781010452.595688,177904,135809,68,96,NORMAL
1781010452.7878146,180088,136214,68,96,NORMAL
1781010452.9886668,180341,136236,68,96,NORMAL
1781010453.2027864,178374,135892,67,97,NORMAL
1781010453.408456,179475,136223,66,96,NORMAL
1781010453.6140275,180670,136925,63,96,NORMAL
1781010453.8061206,179454,136186,63,96,NORMAL
1781010454.0205398,179795,136136,63,97,NORMAL
1781010454.2260106,180500,136516,65,97,NORMAL
1781010454.418088,181435,136804,65,97,NORMAL
1781010454.618877,179592,136210,65,97,NORMAL
1781010454.8200052,180308,136279,65,97,NORMAL
1781010455.020908,179454,136186,65,97,NORMAL
1781010455.221577,179146,135704,65,97,NORMAL
1781010455.4362242,179535,135818,65,96,NORMAL
1781010455.6281843,181435,136804,65,96,NORMAL
1781010455.829028,179592,136210,65,96,NORMAL
1781010456.0299335,180438,136315,65,96,NORMAL
1781010456.2443833,180650,136290,69,96,NORMAL
1781010456.4496672,179146,135704,69,97,NORMAL
1781010456.6415887,179578,135866,69,97,NORMAL
1781010456.8561313,179773,135972,68,97,NORMAL
1781010457.048109,179302,135961,68,97,NORMAL
1781010457.248974,180438,136315,68,97,NORMAL
1781010457.4497297,180619,136216,68,97,NORMAL
1781010457.6508534,179026,135759,68,97,NORMAL
1781010457.8519442,179578,135866,68,97,NORMAL
1781010458.0527,179773,135972,68,97,NORMAL
1781010458.266795,178995,135782,64,97,NORMAL
1781010458.4718244,180077,136126,57,97,LOW HR
1781010458.6769192,180619,136216,50,97,LOW HR
1781010458.8818724,178650,135570,57,97,LOW HR
1781010459.0738251,180076,136016,57,97,LOW HR
1781010459.288054,180582,136253,64,97,NORMAL
1781010459.480042,177554,135286,64,97,NORMAL
1781010459.6808693,179910,135874,64,97,NORMAL
1781010459.8817585,180958,136391,64,97,NORMAL
1781010460.096137,178650,135570,65,97,NORMAL
1781010460.2881088,179653,135729,65,97,NORMAL
1781010460.4889252,179609,135622,65,97,NORMAL
1781010460.6898077,177554,135286,65,97,NORMAL
1781010460.8907664,179910,135874,65,97,NORMAL
1781010461.0917392,178540,135176,65,97,NORMAL
1781010461.2926786,178516,135111,65,97,NORMAL
1781010461.4935472,179653,135729,65,97,NORMAL
1781010461.694388,179609,135622,65,97,NORMAL
1781010461.9087207,177049,135650,64,97,NORMAL
1781010462.1005619,177854,135340,64,97,NORMAL
1781010462.301555,178540,135176,64,97,NORMAL
1781010462.5157065,178516,135111,63,97,NORMAL
1781010462.72089,180122,135569,61,97,NORMAL
1781010462.912814,177465,135256,61,97,NORMAL
1781010463.126852,177049,135293,62,97,NORMAL
1781010463.3186455,178582,134729,62,97,NORMAL
1781010463.5330067,177260,134363,64,97,NORMAL
1781010463.7248263,179084,135674,64,97,NORMAL
1781010463.9257295,180122,135569,64,97,NORMAL
1781010464.1266148,176657,134539,64,97,NORMAL
1781010464.3275106,179056,135183,64,97,NORMAL
1781010464.5418952,178582,134729,63,97,NORMAL
1781010464.7472217,177260,134363,63,96,NORMAL
1781010464.9527698,178876,135295,65,96,NORMAL
1781010465.1447518,179664,135128,65,96,NORMAL
1781010465.3456326,176657,134539,65,96,NORMAL
1781010465.5602496,180300,135849,63,96,NORMAL
1781010465.7657404,179840,135375,61,96,NORMAL
1781010465.971149,177181,134761,64,96,NORMAL
1781010466.1630065,179677,135302,64,96,NORMAL
1781010466.3775508,180318,135593,68,96,NORMAL
1781010466.5829856,178778,135228,66,96,NORMAL
1781010466.7882297,180350,135816,66,97,NORMAL
1781010466.9801812,181087,136076,66,97,NORMAL
1781010467.1942673,179056,135361,63,97,NORMAL
1781010467.3863199,179055,135355,63,97,NORMAL
1781010467.5870674,180261,135667,63,97,NORMAL
1781010467.788046,179174,135356,63,97,NORMAL
1781010467.9888227,180350,135816,63,97,NORMAL
1781010468.2035809,179665,135169,63,96,NORMAL
1781010468.395542,179529,134913,63,96,NORMAL
1781010468.5964568,179055,135355,63,96,NORMAL
1781010468.7972739,180261,135667,63,96,NORMAL
1781010468.998135,180589,135399,63,96,NORMAL
1781010469.1989515,178071,134625,63,96,NORMAL
1781010469.4000401,179665,135169,63,96,NORMAL
1781010469.6009386,179529,134913,63,96,NORMAL
1781010469.8018715,177749,134649,63,96,NORMAL
1781010470.0027266,179251,135166,63,96,NORMAL
1781010470.2036242,180589,135399,63,96,NORMAL
1781010470.404414,178071,134625,63,96,NORMAL
1781010470.6051161,179230,135058,63,96,NORMAL
1781010470.8062043,179759,135025,63,96,NORMAL
1781010471.007024,177749,134649,63,96,NORMAL
1781010471.207978,179251,135166,63,96,NORMAL
1781010471.4090018,179797,135362,63,96,NORMAL
1781010471.609703,181263,135574,63,96,NORMAL
1781010471.8105257,180133,135449,63,96,NORMAL
1781010472.011351,179759,135025,63,96,NORMAL
1781010472.2257757,180798,135536,63,97,NORMAL
1781010472.4177022,179894,135095,63,97,NORMAL
1781010472.6185203,180316,135273,63,97,NORMAL
1781010472.8193533,181263,135574,63,97,NORMAL
1781010473.020283,180133,135449,63,97,NORMAL
1781010473.2345614,180157,135066,63,96,NORMAL
1781010473.4264638,180750,135196,63,96,NORMAL
1781010473.6272187,179894,135095,63,96,NORMAL
1781010473.8281271,179799,134677,63,96,NORMAL
1781010474.0289464,179825,134763,63,96,NORMAL
1781010474.2299013,179001,134752,63,96,NORMAL
1781010474.4307735,180157,135066,63,96,NORMAL
1781010474.6317043,180878,135302,63,96,NORMAL
1781010474.8325274,179272,134849,63,96,NORMAL
1781010475.0332892,179797,134953,63,96,NORMAL
1781010475.2342448,179825,134763,63,96,NORMAL
1781010475.4350946,178470,134505,63,96,NORMAL
1781010475.6360154,179771,135010,63,96,NORMAL
1781010475.8504353,179365,134607,63,97,NORMAL
1781010476.042455,179272,134849,63,97,NORMAL
1781010476.2432973,179007,134953,63,97,NORMAL
1781010476.444291,180114,134920,63,97,NORMAL
1781010476.6451983,180883,135199,63,97,NORMAL
1781010476.8459868,179771,135010,63,97,NORMAL
1781010477.0468802,179365,134607,63,97,NORMAL
1781010477.2478452,181356,135379,63,97,NORMAL
1781010477.44875,179460,134713,63,97,NORMAL
1781010477.6496859,180114,134920,63,97,NORMAL
1781010477.8505795,180883,135199,63,97,NORMAL
1781010478.0515647,179903,134968,63,97,NORMAL
1781010478.2660575,180737,135291,63,96,NORMAL
1781010478.4581208,181356,135379,63,96,NORMAL
1781010478.6590123,179460,134713,63,96,NORMAL
1781010478.8597784,180314,135058,63,96,NORMAL
1781010479.0744412,181164,135259,63,97,NORMAL
1781010479.2664576,179903,134968,63,97,NORMAL
1781010479.4671664,180594,135343,63,97,NORMAL
1781010479.6680913,180647,135087,63,97,NORMAL
1781010479.868883,178621,134536,63,97,NORMAL
1781010480.0697215,180314,135058,63,97,NORMAL
1781010480.2842755,181164,135259,63,96,NORMAL
1781010480.4762392,179496,134572,63,96,NORMAL
1781010480.690528,180594,135343,63,97,NORMAL
1781010480.8824086,180647,135087,63,97,NORMAL
1781010481.0966856,180157,134938,64,97,NORMAL
1781010481.3020551,179214,134427,65,97,NORMAL
1781010481.4939463,179971,134756,65,97,NORMAL
1781010481.6948662,179749,134597,65,97,NORMAL
1781010481.8958495,177827,134081,65,97,NORMAL
1781010482.1102188,179812,134764,64,97,NORMAL
1781010482.3022132,180157,134938,64,97,NORMAL
1781010482.502955,177606,134049,64,97,NORMAL
1781010482.704002,178796,134368,64,97,NORMAL
1781010482.9048567,179749,134597,64,97,NORMAL
1781010483.1058056,177827,134081,64,97,NORMAL
1781010483.3066406,178443,134183,64,97,NORMAL
1781010483.5074952,179402,134381,64,97,NORMAL
1781010483.7084434,177606,134049,64,97,NORMAL
1781010483.9095514,178796,134368,64,97,NORMAL
1781010484.1101308,179123,134445,64,97,NORMAL
1781010484.3111022,174704,133196,64,97,NORMAL
1781010484.5120292,178443,134183,64,97,NORMAL
1781010484.712856,179402,134381,64,97,NORMAL
1781010484.913866,174778,133411,64,97,NORMAL
1781010485.1147509,176935,133917,64,97,NORMAL
1781010485.3155303,178521,134454,64,97,NORMAL
1781010485.5166929,174704,133196,64,97,NORMAL
1781010485.717479,177697,134159,64,97,NORMAL
1781010485.9183583,178360,134152,64,97,NORMAL
1781010486.1192613,177297,133901,64,97,NORMAL
1781010486.3201427,176935,133917,64,97,NORMAL
1781010486.534458,178521,134454,68,97,NORMAL
1781010486.7398996,178399,134022,64,97,NORMAL
1781010486.93188,178236,134212,64,97,NORMAL
1781010487.13268,178360,134152,64,97,NORMAL
1781010487.333567,178633,133920,64,97,NORMAL
1781010487.5344548,176093,133016,64,97,NORMAL
1781010487.7351115,178575,134342,64,97,NORMAL
1781010487.949597,178399,134022,80,97,NORMAL
1781010488.141557,177825,133919,80,97,NORMAL
1781010488.3423986,177930,133498,80,97,NORMAL
1781010488.5567253,178633,133920,64,97,NORMAL
1781010488.7486622,176093,133016,64,97,NORMAL
1781010488.9493642,178455,133938,64,97,NORMAL
1781010489.1504226,178266,133543,64,97,NORMAL
1781010489.3514283,177825,133919,64,97,NORMAL
1781010489.5522718,177930,133498,64,97,NORMAL
1781010489.753157,177149,133392,64,97,NORMAL
1781010489.9540145,178257,133428,64,97,NORMAL
1781010490.1549501,178455,133938,64,97,NORMAL
1781010490.3559074,178266,133543,64,97,NORMAL
1781010490.5567796,176944,133107,64,97,NORMAL
1781010490.757828,178261,133624,64,97,NORMAL
1781010490.9585938,177149,133392,64,97,NORMAL
1781010491.1595955,178257,133428,64,97,NORMAL
1781010491.3605568,178839,134110,64,97,NORMAL
1781010491.561256,175457,133199,64,97,NORMAL
1781010491.762151,176944,133107,64,97,NORMAL
1781010491.9632285,178261,133624,64,97,NORMAL
1781010492.164087,174852,132768,64,97,NORMAL
1781010492.3785565,176997,133696,63,97,NORMAL
1781010492.5706165,178839,134110,63,97,NORMAL
1781010492.7713256,175457,133199,63,97,NORMAL
1781010492.9856284,177182,133665,64,97,NORMAL
1781010493.1909366,178173,133826,66,97,NORMAL
1781010493.39626,174852,132986,68,97,NORMAL
1781010493.5884218,176914,133522,68,97,NORMAL
1781010493.7892263,178079,133809,68,97,NORMAL
1781010494.0033307,174910,133161,59,97,LOW HR
1781010494.1953516,177182,133665,59,97,LOW HR
1781010494.4095438,178861,134159,77,97,NORMAL
1781010494.6146626,174273,132840,50,97,LOW HR
1781010494.8197632,176914,133522,59,97,LOW HR
1781010495.024967,178673,134020,67,97,NORMAL
1781010495.216946,174281,132725,67,97,NORMAL
1781010495.431179,176581,133345,66,97,NORMAL
1781010495.6231732,176292,133971,66,97,NORMAL
1781010495.8240705,177108,134811,66,97,NORMAL
1781010496.0382571,177153,133715,65,97,NORMAL
1781010496.230242,178673,134020,65,97,NORMAL
1781010496.4443903,174163,132687,58,97,LOW HR
1781010496.6363351,176456,133354,58,97,LOW HR
1781010496.8371499,176292,133971,58,97,LOW HR
1781010497.0379715,174471,132413,58,97,LOW HR
1781010497.252425,170493,131302,65,97,NORMAL
1781010497.444411,172197,132427,65,97,NORMAL
1781010497.6451104,174163,132687,65,97,NORMAL
1781010497.8595543,171411,131599,64,97,NORMAL
1781010498.0649118,173791,131658,62,97,NORMAL
1781010498.2699678,174471,132413,61,97,NORMAL
1781010498.4618778,173419,131935,61,97,NORMAL
1781010498.676121,175333,132638,63,97,NORMAL
1781010498.86807,175228,132672,63,97,NORMAL
1781010499.0822525,171411,131599,66,97,NORMAL
1781010499.274185,175055,132262,66,97,NORMAL
1781010499.488462,175955,132572,69,97,NORMAL
1781010499.6804578,173419,131935,69,97,NORMAL
1781010499.8946385,174436,132211,65,97,NORMAL
1781010500.0998201,171125,131352,64,97,NORMAL
1781010500.3050296,175072,132619,61,97,NORMAL
1781010500.5104256,169654,130892,64,96,NORMAL
1781010500.7158563,170679,131278,61,96,NORMAL
1781010500.9212725,172495,131720,64,96,NORMAL
1781010501.1266296,165318,129254,67,96,NORMAL
1781010501.3322291,172390,131298,63,96,NORMAL
1781010501.537561,171409,131197,63,97,NORMAL
1781010501.7424593,165476,129342,57,97,LOW HR
1781010501.9345496,169561,130802,57,97,LOW HR
1781010502.1484594,171010,131414,55,97,LOW HR
1781010502.3405285,164921,129105,55,97,LOW HR
1781010502.541354,166477,129659,55,97,LOW HR
1781010502.742172,168445,129763,55,97,LOW HR
1781010502.9430244,165476,129342,55,97,LOW HR
1781010503.1440456,167153,129945,55,97,LOW HR
1781010503.3449006,168324,130476,55,97,LOW HR
1781010503.5457454,164921,129105,55,97,LOW HR
1781010503.7465615,166477,129659,55,97,LOW HR
1781010503.947366,167914,130319,55,97,LOW HR
1781010504.1483924,168888,129895,55,97,LOW HR
1781010504.349434,167153,129945,55,97,LOW HR
1781010504.5501668,168324,130476,55,97,LOW HR
1781010504.7511098,171338,131014,55,97,LOW HR
1781010504.9519923,166736,129389,55,97,LOW HR
1781010505.166178,167914,130319,56,97,LOW HR
1781010505.3715305,168888,129895,59,97,LOW HR
1781010505.5768816,168456,130080,62,97,NORMAL
1781010505.7822902,169045,129902,62,96,NORMAL
1781010505.9741843,171338,131014,62,96,NORMAL
1781010506.1750302,170532,130568,62,96,NORMAL
1781010506.3760405,171793,130981,62,96,NORMAL
1781010506.576945,172084,131072,62,96,NORMAL
1781010506.7912865,168456,130080,61,96,NORMAL
1781010506.9969194,172173,131026,61,97,NORMAL
1781010507.1889055,171338,131014,61,97,NORMAL
1781010507.3897345,170532,130568,61,97,NORMAL
1781010507.5906117,171694,130972,61,97,NORMAL
1781010507.8050888,173370,131570,60,97,NORMAL
1781010507.9970329,170856,130665,60,97,NORMAL
1781010508.2109685,172173,131026,55,97,LOW HR
1781010508.415988,173297,131362,50,97,LOW HR
1781010508.6080387,169592,130265,50,97,LOW HR
1781010508.8088071,171694,130972,50,97,LOW HR
1781010509.0098803,172548,131245,50,97,LOW HR
1781010509.2104201,167428,129748,50,97,LOW HR
1781010509.4115014,172179,131033,50,97,LOW HR
1781010509.6123362,173297,131362,50,97,LOW HR
1781010509.813216,168277,129574,50,97,LOW HR
1781010510.0140262,171782,130649,50,97,LOW HR
1781010510.228349,172548,131245,58,97,LOW HR
1781010510.4203596,167428,129748,58,97,LOW HR
1781010510.63471,171850,130622,65,97,NORMAL
1781010510.8266556,172480,130765,65,97,NORMAL
1781010511.0275083,168277,129574,65,97,NORMAL
1781010511.228601,171782,130649,65,97,NORMAL
1781010511.4292042,173826,131312,65,97,NORMAL
1781010511.630073,171993,130274,65,97,NORMAL
1781010511.8446097,171850,130622,64,97,NORMAL
1781010512.0365465,171826,130765,64,97,NORMAL
1781010512.2373583,173762,130888,64,97,NORMAL
1781010512.4383807,172945,130670,64,97,NORMAL
1781010512.639125,173826,131312,64,97,NORMAL
1781010512.8401268,171993,130274,64,97,NORMAL
1781010513.0410244,174669,131145,64,97,NORMAL
1781010513.2418935,174897,131083,64,97,NORMAL
1781010513.4429066,173762,130888,64,97,NORMAL
1781010513.6572587,172945,130670,63,97,NORMAL
1781010513.8491607,174907,130836,63,97,NORMAL
1781010514.0500228,175031,130774,63,97,NORMAL
1781010514.2645185,174669,131145,64,97,NORMAL
1781010514.4696808,174992,130767,61,97,NORMAL
1781010514.6616662,174799,130691,61,97,NORMAL
1781010514.876033,174746,130911,64,97,NORMAL
1781010515.0679836,175137,130745,64,97,NORMAL
1781010515.282206,172913,130106,66,97,NORMAL
1781010515.487753,174775,130721,65,97,NORMAL
1781010515.6929984,174992,130767,69,97,NORMAL
1781010515.8982198,173211,130186,67,97,NORMAL
1781010516.1035187,175230,130871,65,97,NORMAL
1781010516.2954593,174765,130538,65,97,NORMAL
1781010516.4962928,172811,129728,65,97,NORMAL
1781010516.710505,173668,130065,67,97,NORMAL
1781010516.9158518,175338,130744,65,97,NORMAL
1781010517.121323,173676,130302,65,96,NORMAL
1781010517.3134065,174324,130491,65,96,NORMAL
1781010517.5277402,174765,130538,64,96,NORMAL
1781010517.7333062,175252,130885,63,96,NORMAL
1781010517.9253824,173668,130065,63,96,NORMAL
1781010518.1395085,174759,130405,63,97,NORMAL
1781010518.3316004,174013,130021,63,97,NORMAL
1781010518.5326219,176501,131122,63,97,NORMAL
1781010518.746817,174491,130251,63,96,NORMAL
1781010518.9388103,175252,130885,63,96,NORMAL
1781010519.1398482,173191,129740,63,96,NORMAL
1781010519.3408716,174170,130155,63,96,NORMAL
1781010519.5550134,174013,130021,63,97,NORMAL
1781010519.747205,176501,131122,63,97,NORMAL
1781010519.9481657,174322,130671,63,97,NORMAL
1781010520.148906,176046,131439,63,97,NORMAL
1781010520.3499289,173191,129740,63,97,NORMAL
1781010520.550794,174170,130155,63,97,NORMAL
1781010520.751959,174980,130720,63,97,NORMAL
1781010520.966222,175599,130999,63,96,NORMAL
1781010521.1717858,174322,130671,64,96,NORMAL
1781010521.3772593,174388,130468,65,97,NORMAL
1781010521.569477,177109,131614,65,97,NORMAL
1781010521.7701688,174306,130642,65,97,NORMAL
1781010521.971214,174980,130720,65,97,NORMAL
1781010522.1719117,177600,131643,65,97,NORMAL
1781010522.3727086,174577,130636,65,97,NORMAL
1781010522.5869024,174388,130468,67,97,NORMAL
1781010522.7790177,176643,131380,67,97,NORMAL
1781010522.9930172,171834,130337,67,96,NORMAL
1781010523.1983585,176799,131426,68,96,NORMAL
1781010523.4038472,177600,131643,66,96,NORMAL
1781010523.5957835,170486,129902,66,96,NORMAL
1781010523.7966175,176258,131369,66,96,NORMAL
1781010524.010985,176643,131380,67,96,NORMAL
1781010524.2030015,174908,131077,67,96,NORMAL
1781010524.4171088,175218,131097,66,96,NORMAL
1781010524.6090837,175670,131459,66,96,NORMAL
1781010524.8098712,170486,129902,66,96,NORMAL
1781010525.024422,174100,130645,64,96,NORMAL
1781010525.2300858,174865,130708,63,96,NORMAL
1781010525.4220688,174908,131077,63,96,NORMAL
1781010525.6362474,172909,130733,63,97,NORMAL
1781010525.8416953,175897,130953,62,97,NORMAL
1781010526.0336492,176748,131500,62,97,NORMAL
1781010526.234485,170403,129136,62,97,NORMAL
1781010526.4353404,173267,129809,62,97,NORMAL
1781010526.6363564,177529,131905,62,97,NORMAL
1781010526.8506162,172909,130733,63,97,NORMAL
1781010527.0556955,172097,129338,67,97,NORMAL
1781010527.2608728,175519,130856,70,97,NORMAL
1781010527.4528723,170403,129136,70,97,NORMAL
1781010527.6536863,172707,129777,70,97,NORMAL
1781010527.8545756,173676,129802,70,97,NORMAL
1781010528.055494,170201,128783,70,97,NORMAL
1781010528.2564168,172097,129338,70,97,NORMAL
1781010528.4571285,173888,129888,70,97,NORMAL
1781010528.6580133,174509,129870,70,97,NORMAL
1781010528.8589973,172707,129777,70,97,NORMAL
1781010529.0731962,173676,129802,67,97,NORMAL
1781010529.278148,173616,129481,58,97,LOW HR
1781010529.4832952,170581,128818,46,97,LOW HR
1781010529.6751585,173888,129888,46,97,LOW HR
1781010529.8761756,174190,129961,46,97,LOW HR
1781010530.0771003,174548,130367,46,97,LOW HR
1781010530.2778726,172525,129298,46,97,LOW HR
1781010530.4920697,173616,129481,54,97,LOW HR
1781010530.6971517,174926,130040,61,97,NORMAL
1781010530.8891053,170058,128292,61,97,NORMAL
1781010531.089767,174190,129961,61,97,NORMAL
1781010531.2907739,174548,130367,61,97,NORMAL
1781010531.4918048,173857,129566,61,97,NORMAL
1781010531.692528,175423,129882,61,97,NORMAL
1781010531.8935552,174926,130040,61,97,NORMAL
1781010532.0943708,170058,128292,61,97,NORMAL
1781010532.2951508,173520,129548,61,97,NORMAL
1781010532.4960783,173865,129486,61,97,NORMAL
1781010532.6969597,173857,129566,61,97,NORMAL
1781010532.8977594,175423,129882,61,97,NORMAL
1781010533.0988693,175873,130558,61,97,NORMAL
1781010533.2997413,176309,130468,61,97,NORMAL
1781010533.5008256,173520,129548,61,97,NORMAL
1781010533.7016017,173865,129486,61,97,NORMAL
